delivery_id,po_id,delivery_date,delivered_qty,quality_status
2938,2324,2025-06-21,464,Accepted
2939,2325,2025-12-19,77,Rejected
2940,2325,2025-12-21,77,Accepted
2941,2325,2025-12-23,78,Accepted
2942,2326,2025-09-23,194,Accepted
2943,2327,2025-12-08,124,Rejected
2944,2328,2024-02-13,340,Accepted
2945,2329,2025-01-02,313,Accepted
2946,2330,2024-07-31,187,Rejected
2947,2331,2025-11-10,128,Partial
2948,2331,2025-12-04,128,Accepted
2949,2332,2025-07-11,182,Partial
2950,2333,2024-09-11,55,Accepted
2951,2334,2025-03-29,231,Accepted
2952,2335,2025-04-08,215,Partial
2953,2336,2025-01-18,366,Rejected
2954,2337,2025-01-07,100,Accepted
2955,2337,2025-02-01,100,Accepted
2956,2338,2024-04-05,153,Accepted
2957,2338,2024-03-24,153,Partial
2958,2338,2024-03-23,155,Partial
2959,2339,2025-01-20,314,Accepted
2960,2340,2024-10-03,112,Rejected
2961,2341,2025-09-28,85,Partial
2962,2342,2025-09-30,281,Partial
2963,2343,2025-08-06,26,Accepted
2964,2344,2024-02-09,132,Accepted
2965,2345,2025-09-27,183,Accepted
2966,2346,2024-11-09,194,Partial
2967,2347,2024-12-11,325,Rejected
2968,2348,2026-01-01,468,Partial
2969,2349,2025-11-06,111,Accepted
2970,2349,2025-10-26,111,Accepted
2971,2350,2024-04-01,475,Accepted
2972,2351,2024-11-10,11,Accepted
2973,2352,2025-08-25,246,Accepted
2974,2353,2025-03-14,120,Accepted
2975,2354,2024-07-11,428,Partial
2976,2355,2025-01-30,84,Rejected
2977,2355,2025-01-31,84,Rejected
2978,2356,2025-10-14,394,Accepted
2979,2357,2024-07-04,34,Accepted
2980,2357,2024-07-02,34,Accepted
2981,2358,2025-08-01,268,Rejected
2982,2359,2025-07-10,356,Accepted
2983,2360,2025-11-05,162,Accepted
2984,2361,2024-09-24,71,Rejected
2985,2362,2024-07-05,140,Partial
2986,2363,2025-03-26,273,Rejected
2987,2364,2025-02-16,192,Rejected
2988,2365,2024-12-04,93,Accepted
2989,2365,2024-12-05,93,Partial
2990,2366,2025-08-25,406,Accepted
2991,2367,2025-08-29,217,Rejected
2992,2367,2025-09-03,218,Rejected
2993,2368,2024-07-31,315,Rejected
2994,2369,2025-08-22,233,Accepted
2995,2370,2024-08-07,213,Accepted
2996,2371,2024-11-17,90,Accepted
2997,2371,2024-12-04,90,Partial
2998,2372,2024-03-13,43,Partial
2999,2372,2024-03-04,43,Accepted
3000,2372,2024-03-02,45,Rejected
3001,2373,2024-09-24,354,Partial
3002,2374,2025-12-23,126,Partial
3003,2374,2025-12-27,127,Partial
3004,2375,2024-12-10,469,Partial
3005,2376,2025-06-23,179,Rejected
3006,2376,2025-06-19,180,Accepted
3007,2377,2024-04-24,73,Accepted
3008,2377,2024-05-08,73,Partial
3009,2377,2024-04-22,74,Accepted
3010,2378,2025-06-02,62,Accepted
3011,2378,2025-05-29,62,Rejected
3012,2379,2024-11-08,102,Accepted
3013,2380,2025-07-17,161,Accepted
3014,2381,2025-12-28,201,Accepted
3015,2382,2025-02-15,119,Partial
3016,2382,2025-03-09,120,Accepted
3017,2383,2024-04-01,351,Partial
3018,2384,2025-01-19,187,Accepted
3019,2384,2025-02-08,188,Accepted
3020,2385,2024-04-09,216,Accepted
3021,2386,2024-12-12,195,Accepted
3022,2387,2024-03-21,223,Partial
3023,2388,2025-05-02,43,Accepted
3024,2389,2024-09-14,206,Accepted
3025,2390,2024-06-27,257,Accepted
3026,2391,2024-02-26,134,Accepted
3027,2391,2024-02-28,134,Accepted
3028,2391,2024-03-11,134,Partial
3029,2392,2025-11-10,285,Rejected
3030,2393,2025-09-16,460,Partial
3031,2394,2025-09-08,319,Rejected
3032,2395,2024-03-14,345,Accepted
3033,2396,2024-09-21,480,Accepted
3034,2397,2026-01-11,375,Accepted
3035,2398,2025-03-16,296,Accepted
3036,2399,2024-04-28,415,Accepted
3037,2400,2024-05-26,198,Accepted
3038,2400,2024-05-22,198,Accepted
3039,2401,2024-08-09,348,Accepted
3040,2402,2026-01-22,289,Partial
3041,2403,2024-05-30,213,Partial
3042,2404,2025-11-10,499,Accepted
3043,2405,2025-05-24,67,Partial
3044,2405,2025-06-04,67,Accepted
3045,2405,2025-05-31,69,Accepted
3046,2406,2025-12-11,249,Accepted
3047,2407,2025-10-01,283,Accepted
3048,2408,2024-10-13,351,Rejected
3049,2409,2025-10-20,179,Partial
3050,2410,2024-06-05,28,Accepted
3051,2410,2024-05-28,28,Rejected
3052,2411,2024-09-10,164,Accepted
3053,2412,2024-06-23,323,Accepted
3054,2413,2024-05-08,463,Accepted
3055,2414,2024-04-07,43,Partial
3056,2415,2024-07-09,137,Accepted
3057,2415,2024-07-07,137,Rejected
3058,2416,2024-05-07,215,Accepted
3059,2417,2024-11-10,128,Accepted
3060,2418,2024-03-29,261,Accepted
3061,2419,2024-04-04,369,Accepted
3062,2420,2026-02-04,22,Accepted
3063,2421,2024-04-03,436,Accepted
3064,2422,2024-04-15,147,Accepted
3065,2422,2024-04-23,147,Partial
3066,2423,2024-03-06,497,Rejected
3067,2424,2024-05-29,180,Partial
3068,2424,2024-05-09,180,Accepted
3069,2425,2025-03-18,423,Accepted
3070,2426,2025-09-20,88,Partial
3071,2427,2025-07-30,65,Accepted
3072,2428,2025-03-29,88,Accepted
3073,2428,2025-03-21,88,Accepted
3074,2428,2025-03-19,89,Accepted
3075,2429,2024-04-20,219,Accepted
3076,2430,2025-08-08,160,Partial
3077,2430,2025-08-19,160,Accepted
3078,2431,2024-03-11,78,Accepted
3079,2432,2025-04-24,441,Accepted
3080,2433,2024-11-24,19,Accepted
3081,2433,2024-12-07,19,Accepted
3082,2433,2024-12-02,21,Accepted
3083,2434,2025-11-21,302,Partial
3084,2435,2024-10-01,26,Accepted
3085,2436,2025-05-05,484,Accepted
3086,2437,2024-12-28,12,Accepted
3087,2438,2025-02-11,165,Rejected
3088,2438,2025-02-18,166,Accepted
3089,2439,2025-12-10,115,Rejected
3090,2440,2025-06-24,284,Partial
3091,2441,2024-12-19,111,Accepted
3092,2442,2024-12-09,153,Accepted
3093,2442,2024-12-28,153,Accepted
3094,2442,2024-12-27,154,Accepted
3095,2443,2025-06-29,324,Rejected
3096,2444,2024-09-28,185,Rejected
3097,2445,2024-05-23,34,Accepted
3098,2446,2025-01-17,467,Accepted
3099,2447,2024-04-11,287,Accepted
3100,2448,2024-05-26,242,Accepted
3101,2449,2024-11-30,373,Accepted
3102,2450,2025-09-07,130,Accepted
3103,2451,2025-08-20,31,Rejected
3104,2452,2024-08-16,418,Accepted
3105,2453,2024-11-09,139,Rejected
3106,2454,2024-06-10,105,Accepted
3107,2455,2025-08-01,131,Accepted
3108,2456,2024-08-02,163,Accepted
3109,2457,2025-08-30,434,Accepted
3110,2458,2025-09-27,164,Rejected
3111,2458,2025-09-26,164,Accepted
3112,2458,2025-10-01,166,Partial
3113,2459,2025-06-05,18,Rejected
3114,2460,2024-09-25,59,Rejected
3115,2461,2025-12-20,182,Rejected
3116,2462,2025-06-19,141,Accepted
3117,2463,2025-05-10,258,Rejected
3118,2464,2025-10-11,110,Partial
3119,2465,2025-11-12,482,Accepted
3120,2466,2024-03-24,181,Accepted
3121,2466,2024-03-09,182,Partial
3122,2467,2025-10-24,161,Accepted
3123,2467,2025-10-13,161,Accepted
3124,2467,2025-10-26,163,Accepted
3125,2468,2025-08-24,188,Accepted
3126,2469,2024-06-20,179,Accepted
3127,2470,2024-09-10,341,Accepted
3128,2471,2025-08-11,290,Rejected
3129,2472,2024-07-14,423,Accepted
3130,2473,2024-12-28,59,Accepted
3131,2473,2024-12-24,59,Accepted
3132,2474,2025-06-28,296,Accepted
3133,2475,2025-05-18,300,Accepted
3134,2476,2025-12-02,295,Accepted
3135,2477,2024-04-03,167,Accepted
3136,2478,2024-09-25,44,Accepted
3137,2479,2026-01-24,271,Rejected
3138,2480,2025-04-06,203,Partial
3139,2481,2024-07-19,317,Accepted
3140,2482,2024-08-23,201,Accepted
3141,2483,2024-10-19,124,Rejected
3142,2484,2025-03-05,354,Rejected
3143,2485,2024-09-02,127,Accepted
3144,2485,2024-09-08,127,Rejected
3145,2486,2025-05-07,231,Accepted
3146,2487,2024-12-10,378,Accepted
3147,2488,2025-04-14,110,Accepted
3148,2489,2024-06-05,62,Accepted
3149,2490,2025-04-25,129,Rejected
3150,2491,2025-12-06,465,Partial
3151,2492,2024-06-07,418,Accepted
3152,2493,2024-10-28,121,Rejected
3153,2493,2024-11-01,121,Accepted
3154,2494,2025-07-04,100,Accepted
3155,2495,2025-04-13,15,Accepted
3156,2495,2025-05-01,15,Accepted
3157,2495,2025-05-03,15,Accepted
3158,2496,2025-05-22,98,Partial
3159,2496,2025-05-22,99,Accepted
3160,2497,2025-03-25,422,Accepted
3161,2498,2025-06-24,275,Partial
3162,2499,2025-05-09,415,Accepted
3163,2500,2024-03-02,372,Partial
3164,2501,2025-07-19,250,Accepted
3165,2502,2024-12-10,219,Rejected
3166,2503,2024-03-22,229,Partial
3167,2504,2024-11-21,181,Accepted
3168,2505,2024-12-23,74,Accepted
3169,2505,2024-12-17,75,Partial
3170,2506,2024-03-15,196,Accepted
3171,2507,2026-02-08,41,Accepted
3172,2507,2026-02-09,41,Partial
3173,2508,2024-07-18,402,Partial
3174,2509,2024-10-15,35,Partial
3175,2510,2024-12-31,276,Accepted
3176,2511,2025-10-22,100,Accepted
3177,2512,2025-08-19,499,Accepted
3178,2513,2025-08-28,382,Partial
3179,2514,2024-08-12,262,Partial
3180,2515,2025-10-01,56,Accepted
3181,2515,2025-10-08,56,Accepted
3182,2516,2025-10-18,49,Accepted
3183,2516,2025-10-10,50,Accepted
3184,2517,2025-01-16,29,Accepted
3185,2517,2025-01-30,29,Rejected
3186,2517,2025-01-26,29,Accepted
3187,2518,2025-03-11,241,Accepted
3188,2519,2024-03-03,240,Partial
3189,2520,2025-08-02,21,Partial
3190,2521,2025-12-22,26,Accepted
3191,2521,2025-12-19,27,Accepted
3192,2522,2025-01-06,175,Accepted
3193,2522,2025-01-23,176,Accepted
3194,2523,2025-03-19,79,Accepted
3195,2524,2025-02-05,183,Partial
3196,2525,2024-03-19,114,Rejected
3197,2525,2024-03-26,114,Accepted
3198,2525,2024-04-07,114,Partial
3199,2526,2025-05-06,28,Accepted
3200,2526,2025-05-18,28,Accepted
3201,2527,2025-08-07,183,Accepted
3202,2527,2025-08-11,184,Accepted
3203,2528,2026-01-01,436,Rejected
3204,2529,2025-12-18,415,Accepted
3205,2530,2025-01-17,86,Accepted
3206,2530,2025-02-05,87,Accepted
3207,2531,2026-01-01,228,Accepted
3208,2532,2025-02-11,96,Accepted
3209,2533,2025-05-08,183,Rejected
3210,2534,2025-04-23,122,Accepted
3211,2535,2026-02-05,92,Accepted
3212,2535,2026-02-14,92,Rejected
3213,2535,2026-02-12,94,Accepted
3214,2536,2025-08-01,244,Partial
3215,2537,2024-05-03,64,Accepted
3216,2538,2024-03-19,74,Accepted
3217,2539,2024-11-14,325,Accepted
3218,2540,2025-02-20,78,Accepted
3219,2541,2025-05-15,468,Accepted
3220,2542,2025-01-23,62,Accepted
3221,2543,2025-03-01,120,Accepted
3222,2544,2025-12-14,320,Accepted
3223,2545,2024-09-16,303,Accepted
3224,2546,2025-02-02,237,Partial
3225,2546,2025-02-05,237,Accepted
3226,2547,2025-03-02,164,Accepted
3227,2548,2024-12-20,362,Accepted
3228,2549,2026-01-15,288,Accepted
3229,2550,2026-01-04,140,Accepted
3230,2551,2025-02-04,176,Accepted
3231,2552,2025-01-05,447,Accepted
3232,2553,2025-04-24,110,Accepted
3233,2554,2024-06-04,378,Accepted
3234,2555,2024-12-25,250,Accepted
3235,2556,2024-07-11,382,Rejected
3236,2557,2024-05-12,492,Rejected
3237,2558,2024-04-07,492,Partial
3238,2559,2025-04-14,134,Accepted
3239,2560,2024-01-22,492,Rejected
3240,2561,2025-05-29,66,Rejected
3241,2562,2024-12-06,229,Partial
3242,2562,2024-11-25,229,Rejected
3243,2563,2024-11-06,364,Accepted
3244,2564,2025-09-06,75,Accepted
3245,2565,2025-02-17,215,Partial
3246,2566,2025-07-05,209,Accepted
3247,2567,2025-07-08,163,Partial
3248,2568,2024-03-06,260,Rejected
3249,2569,2024-07-17,454,Accepted
3250,2570,2025-03-12,433,Rejected
3251,2571,2026-01-28,10,Partial
3252,2571,2026-01-18,11,Rejected
3253,2572,2024-06-05,425,Rejected
3254,2573,2024-04-08,145,Accepted
3255,2573,2024-04-08,145,Accepted
3256,2573,2024-04-17,145,Rejected
3257,2574,2026-01-15,24,Accepted
3258,2575,2025-12-31,11,Rejected
3259,2576,2024-06-13,46,Accepted
3260,2577,2024-10-26,201,Rejected
3261,2578,2025-05-16,71,Rejected
3262,2578,2025-05-12,72,Accepted
3263,2579,2024-06-29,204,Accepted
3264,2580,2024-10-10,397,Accepted
3265,2581,2024-10-27,178,Accepted
3266,2582,2025-05-21,74,Accepted
3267,2582,2025-06-04,74,Accepted
3268,2583,2024-09-22,416,Accepted
3269,2584,2024-11-21,93,Accepted
3270,2585,2024-09-04,8,Accepted
3271,2585,2024-09-11,8,Accepted
3272,2585,2024-08-31,10,Accepted
3273,2586,2025-08-31,72,Accepted
3274,2587,2024-05-20,85,Rejected
3275,2588,2024-07-17,75,Accepted
3276,2589,2024-07-15,79,Accepted
3277,2590,2025-11-12,23,Partial
3278,2590,2025-11-07,24,Accepted
3279,2591,2025-12-12,170,Rejected
3280,2591,2025-12-28,171,Accepted
3281,2592,2025-01-23,134,Accepted
3282,2593,2024-05-25,380,Rejected
3283,2594,2025-08-25,139,Rejected
3284,2595,2025-01-28,474,Partial
3285,2596,2025-10-02,94,Rejected
3286,2597,2024-10-22,321,Accepted
3287,2598,2026-02-15,356,Accepted
3288,2599,2025-09-26,123,Accepted
3289,2600,2024-07-09,393,Accepted
3290,2601,2025-07-25,190,Rejected
3291,2602,2024-08-13,426,Rejected
3292,2603,2024-11-09,291,Accepted
3293,2604,2024-08-03,487,Rejected
3294,2605,2025-05-22,70,Accepted
3295,2606,2024-08-09,54,Accepted
3296,2606,2024-08-09,55,Accepted
3297,2607,2025-05-11,45,Accepted
3298,2608,2025-03-10,428,Accepted
3299,2609,2025-07-23,324,Partial
3300,2610,2026-01-16,146,Accepted
3301,2611,2024-02-15,421,Rejected
3302,2612,2026-01-25,427,Accepted
3303,2613,2024-04-30,253,Rejected
3304,2614,2025-01-28,80,Accepted
3305,2615,2024-09-29,479,Accepted
3306,2616,2025-05-29,70,Accepted
3307,2616,2025-05-18,70,Rejected
3308,2616,2025-05-26,71,Accepted
3309,2617,2025-07-02,122,Rejected
3310,2618,2025-11-08,483,Accepted
3311,2619,2024-11-25,399,Partial
3312,2620,2025-12-02,289,Accepted
3313,2621,2024-09-23,282,Accepted
3314,2622,2024-06-26,119,Accepted
3315,2623,2024-11-25,462,Accepted
3316,2624,2025-02-27,153,Accepted
3317,2625,2025-05-08,103,Accepted
3318,2625,2025-05-28,103,Accepted
3319,2626,2025-09-25,310,Partial
3320,2627,2024-07-15,311,Accepted
3321,2628,2024-10-02,45,Accepted
3322,2628,2024-09-24,45,Accepted
3323,2629,2025-12-25,189,Accepted
3324,2629,2025-12-25,189,Partial
3325,2630,2024-12-19,39,Accepted
3326,2630,2024-12-19,40,Accepted
3327,2631,2024-07-21,82,Accepted
3328,2632,2026-02-11,440,Partial
3329,2633,2024-12-27,19,Accepted
3330,2634,2026-01-16,238,Accepted
3331,2634,2026-02-06,239,Partial
3332,2635,2025-12-17,37,Accepted
3333,2636,2025-11-18,79,Accepted
3334,2636,2025-12-01,80,Accepted
3335,2637,2025-03-29,139,Accepted
3336,2637,2025-04-17,139,Accepted
3337,2638,2025-08-20,157,Accepted
3338,2639,2025-12-26,122,Accepted
3339,2639,2025-12-22,122,Rejected
3340,2640,2024-08-07,154,Accepted
3341,2641,2024-03-11,84,Rejected
3342,2641,2024-03-17,84,Rejected
3343,2642,2024-09-06,64,Partial
3344,2643,2025-04-25,335,Accepted
3345,2644,2025-03-12,139,Accepted
3346,2645,2024-03-16,129,Accepted
3347,2645,2024-03-18,129,Accepted
3348,2645,2024-03-15,130,Partial
3349,2646,2025-02-26,376,Partial
3350,2647,2024-06-03,327,Accepted
3351,2648,2025-02-18,80,Accepted
3352,2649,2025-04-03,112,Accepted
3353,2649,2025-04-17,112,Accepted
3354,2649,2025-04-09,112,Accepted
3355,2650,2025-05-19,338,Accepted
3356,2651,2024-12-08,202,Accepted
3357,2652,2024-12-01,260,Partial
3358,2653,2025-06-21,107,Accepted
3359,2653,2025-06-25,107,Rejected
3360,2653,2025-06-16,109,Accepted
3361,2654,2025-07-24,431,Partial
3362,2655,2025-09-14,133,Partial
3363,2655,2025-09-09,134,Accepted
3364,2656,2024-09-19,434,Accepted
3365,2657,2024-11-29,318,Rejected
3366,2658,2024-09-23,331,Rejected
3367,2659,2025-02-25,174,Accepted
3368,2660,2024-05-10,410,Accepted
3369,2661,2024-12-15,291,Accepted
3370,2662,2024-06-20,135,Accepted
3371,2663,2025-02-23,354,Accepted
3372,2664,2025-10-15,317,Accepted
3373,2665,2026-01-29,124,Rejected
3374,2666,2024-12-18,47,Accepted
3375,2666,2024-12-23,47,Accepted
3376,2667,2024-03-07,54,Accepted
3377,2668,2024-07-02,27,Partial
3378,2669,2024-04-21,54,Accepted
3379,2670,2025-08-09,241,Accepted
3380,2670,2025-08-26,242,Rejected
3381,2671,2025-12-30,405,Accepted
3382,2672,2025-03-18,68,Accepted
3383,2673,2024-06-05,93,Accepted
3384,2673,2024-06-22,94,Accepted
3385,2674,2024-02-27,219,Accepted
3386,2675,2026-01-28,366,Accepted
3387,2676,2024-10-17,151,Accepted
3388,2676,2024-10-04,152,Partial
3389,2677,2024-04-07,99,Accepted
3390,2677,2024-04-12,100,Rejected
3391,2678,2024-06-29,251,Accepted
3392,2679,2024-08-03,15,Rejected
3393,2680,2025-05-29,110,Accepted
3394,2681,2025-12-05,225,Rejected
3395,2682,2024-08-20,415,Accepted
3396,2683,2025-06-14,218,Partial
3397,2684,2024-03-04,145,Accepted
3398,2685,2024-01-14,169,Rejected
3399,2686,2024-03-09,266,Accepted
3400,2687,2025-12-13,350,Accepted
3401,2688,2025-04-15,318,Rejected
3402,2689,2025-09-03,178,Partial
3403,2690,2024-02-03,348,Accepted
3404,2691,2024-03-03,444,Accepted
3405,2692,2025-10-07,170,Accepted
3406,2692,2025-10-16,170,Partial
3407,2693,2024-05-06,84,Accepted
3408,2693,2024-05-20,84,Partial
3409,2693,2024-05-09,86,Rejected
3410,2694,2024-04-28,390,Accepted
3411,2695,2025-02-14,497,Partial
3412,2696,2025-04-06,103,Partial
3413,2697,2024-07-21,34,Accepted
3414,2698,2024-12-11,228,Rejected
3415,2699,2025-06-15,386,Partial
3416,2700,2024-12-10,218,Rejected
3417,2701,2024-11-09,453,Accepted
3418,2702,2024-04-19,93,Accepted
3419,2702,2024-04-20,93,Accepted
3420,2703,2025-01-04,468,Accepted
3421,2704,2025-09-14,193,Accepted
3422,2705,2025-04-28,248,Rejected
3423,2706,2025-11-10,154,Accepted
3424,2707,2024-05-27,43,Partial
3425,2707,2024-05-11,44,Rejected
3426,2708,2024-03-08,213,Accepted
3427,2709,2025-03-23,389,Rejected
3428,2710,2024-06-13,118,Accepted
3429,2711,2025-04-11,499,Rejected
3430,2712,2025-11-03,182,Partial
3431,2713,2024-10-29,128,Accepted
3432,2714,2025-04-01,462,Accepted
3433,2715,2025-06-13,301,Accepted
3434,2716,2024-05-11,252,Accepted
3435,2717,2025-11-24,333,Accepted
3436,2718,2024-07-06,493,Accepted
3437,2719,2025-09-02,379,Rejected
3438,2720,2025-05-30,373,Partial
3439,2721,2024-05-23,122,Accepted
3440,2722,2025-07-07,216,Partial
3441,2722,2025-07-10,216,Accepted
3442,2723,2024-07-07,469,Partial
3443,2724,2025-04-29,245,Accepted
3444,2725,2025-12-27,495,Rejected
3445,2726,2025-12-14,99,Partial
3446,2726,2025-12-12,99,Accepted
3447,2727,2025-10-28,151,Accepted
3448,2728,2025-02-02,187,Accepted
3449,2728,2025-02-13,187,Accepted
3450,2729,2025-03-25,392,Accepted
3451,2730,2024-09-13,109,Accepted
3452,2730,2024-09-10,110,Partial
3453,2731,2025-12-10,310,Accepted
3454,2732,2024-12-23,51,Partial
3455,2733,2025-09-02,197,Rejected
3456,2734,2024-10-10,199,Rejected
3457,2734,2024-10-05,199,Rejected
3458,2735,2025-07-23,245,Partial
3459,2736,2024-07-10,83,Partial
3460,2736,2024-07-08,84,Rejected
3461,2737,2025-07-22,425,Accepted
3462,2738,2024-02-17,34,Accepted
3463,2739,2024-04-20,344,Accepted
3464,2740,2024-10-12,179,Rejected
3465,2741,2025-01-01,296,Partial
3466,2742,2025-07-03,479,Partial
3467,2743,2024-10-28,122,Rejected
3468,2743,2024-11-08,123,Accepted
3469,2744,2024-02-19,398,Accepted
3470,2745,2024-10-18,207,Accepted
3471,2746,2024-12-06,104,Accepted
3472,2746,2024-12-04,104,Accepted
3473,2746,2024-12-16,104,Accepted
3474,2747,2025-03-08,34,Accepted
3475,2748,2025-06-05,217,Accepted
3476,2749,2024-08-07,425,Rejected
3477,2750,2025-05-11,93,Rejected
3478,2750,2025-05-22,93,Partial
3479,2750,2025-05-14,94,Accepted
3480,2751,2025-05-19,44,Partial
3481,2751,2025-05-20,45,Partial
3482,2752,2025-08-17,78,Rejected
3483,2752,2025-08-14,78,Accepted
3484,2753,2025-02-09,78,Partial
3485,2753,2025-02-17,78,Rejected
3486,2753,2025-02-14,78,Accepted
3487,2754,2025-09-25,166,Rejected
3488,2755,2024-07-10,408,Accepted
3489,2756,2025-07-15,176,Rejected
3490,2757,2024-03-02,103,Accepted
3491,2758,2024-04-30,158,Accepted
3492,2758,2024-04-20,159,Accepted
3493,2759,2025-10-30,105,Partial
3494,2760,2024-12-17,478,Accepted
3495,2761,2025-05-09,141,Partial
3496,2762,2025-03-31,334,Partial
3497,2763,2025-06-13,35,Rejected
3498,2763,2025-07-02,36,Accepted
3499,2764,2024-07-30,5,Accepted
3500,2764,2024-08-16,5,Accepted
3501,2764,2024-08-10,7,Rejected
3502,2765,2024-06-21,305,Accepted
3503,2766,2024-02-20,228,Partial
3504,2767,2025-10-12,181,Partial
3505,2768,2024-07-08,352,Partial
3506,2769,2025-03-15,12,Accepted
3507,2770,2025-01-12,189,Accepted
3508,2771,2024-06-15,234,Partial
3509,2772,2024-12-05,254,Partial
3510,2773,2024-03-30,489,Accepted
3511,2774,2024-06-08,294,Accepted
3512,2775,2024-05-14,454,Rejected
3513,2776,2025-10-09,219,Partial
3514,2777,2025-03-23,498,Accepted
3515,2778,2025-11-27,82,Accepted
3516,2779,2024-12-09,438,Partial
3517,2780,2024-07-08,56,Accepted
3518,2781,2025-04-24,296,Accepted
3519,2782,2025-12-02,493,Accepted
3520,2783,2025-02-02,128,Accepted
3521,2784,2024-02-09,311,Accepted
3522,2785,2024-09-07,293,Accepted
3523,2786,2025-11-28,369,Accepted
3524,2787,2025-03-14,394,Rejected
3525,2788,2026-01-12,26,Accepted
3526,2789,2025-02-28,498,Accepted
3527,2790,2024-02-09,149,Accepted
3528,2790,2024-02-03,149,Rejected
3529,2791,2025-11-12,15,Accepted
3530,2792,2025-07-30,125,Partial
3531,2792,2025-07-19,125,Accepted
3532,2792,2025-07-25,127,Rejected
3533,2793,2025-07-10,130,Accepted
3534,2793,2025-07-16,130,Accepted
3535,2793,2025-07-19,130,Rejected
3536,2794,2026-01-04,232,Partial
3537,2795,2024-06-29,223,Accepted
3538,2796,2025-12-15,467,Accepted
3539,2797,2024-08-01,219,Accepted
3540,2798,2026-01-10,311,Partial
3541,2799,2024-06-24,189,Rejected
3542,2799,2024-06-29,190,Accepted
3543,2800,2025-03-17,224,Accepted
3544,2801,2025-09-02,170,Rejected
3545,2801,2025-09-15,171,Accepted
3546,2802,2024-04-17,484,Accepted
3547,2803,2024-03-26,359,Rejected
3548,2804,2025-10-19,371,Accepted
3549,2805,2024-04-01,267,Accepted
3550,2806,2025-04-17,18,Accepted
3551,2806,2025-03-30,18,Partial
3552,2806,2025-04-11,20,Accepted
3553,2807,2025-12-21,138,Rejected
3554,2808,2025-04-26,108,Accepted
3555,2808,2025-05-13,109,Accepted
3556,2809,2025-01-21,356,Rejected
3557,2810,2024-12-05,477,Partial
3558,2811,2025-05-26,208,Accepted
3559,2812,2025-04-15,192,Partial
3560,2813,2025-01-07,415,Accepted
3561,2814,2024-06-05,345,Accepted
3562,2815,2025-05-06,228,Accepted
3563,2815,2025-05-14,228,Rejected
3564,2816,2025-08-08,58,Accepted
3565,2816,2025-08-03,58,Accepted
3566,2817,2025-07-01,189,Accepted
3567,2818,2024-03-28,32,Accepted
3568,2819,2025-06-11,314,Accepted
3569,2820,2025-07-31,79,Accepted
3570,2821,2024-06-25,241,Accepted
3571,2822,2025-10-19,282,Partial
3572,2823,2025-02-24,209,Rejected
3573,2824,2024-12-24,492,Partial
3574,2825,2025-08-09,146,Accepted
3575,2826,2025-02-09,120,Accepted
3576,2826,2025-02-03,121,Accepted
3577,2827,2025-03-06,152,Accepted
3578,2827,2025-03-07,152,Rejected
3579,2827,2025-03-01,152,Accepted
3580,2828,2024-10-09,202,Accepted
3581,2829,2025-12-24,14,Partial
3582,2830,2026-01-05,307,Accepted
3583,2831,2024-05-10,441,Partial
3584,2832,2025-07-25,49,Accepted
3585,2833,2024-02-11,116,Partial
3586,2834,2024-10-14,148,Rejected
3587,2835,2026-01-25,98,Accepted
3588,2835,2026-01-28,98,Partial
3589,2835,2026-01-25,99,Accepted
3590,2836,2024-06-19,304,Accepted
3591,2837,2024-10-27,263,Accepted
3592,2838,2024-06-27,186,Accepted
3593,2838,2024-07-15,187,Accepted
3594,2839,2025-08-04,340,Accepted
3595,2840,2025-01-01,79,Partial
3596,2840,2025-01-23,79,Accepted
3597,2841,2025-03-18,393,Accepted
3598,2842,2025-12-13,26,Accepted
3599,2842,2025-12-06,26,Partial
3600,2842,2025-12-14,28,Accepted
3601,2843,2025-02-08,235,Accepted
3602,2843,2025-02-03,236,Accepted
3603,2844,2025-07-26,327,Accepted
3604,2845,2024-04-16,168,Accepted
3605,2846,2024-07-25,238,Accepted
3606,2847,2025-12-16,115,Accepted
3607,2847,2025-12-22,115,Accepted
3608,2848,2025-10-13,458,Accepted
3609,2849,2025-05-08,308,Partial
3610,2850,2024-10-27,284,Accepted
3611,2851,2024-06-27,69,Accepted
3612,2851,2024-06-22,70,Accepted
3613,2852,2025-09-30,85,Partial
3614,2852,2025-10-08,85,Accepted
3615,2853,2025-08-12,172,Partial
3616,2854,2024-07-17,309,Partial
3617,2855,2025-05-04,67,Accepted
3618,2856,2025-05-15,337,Accepted
3619,2857,2025-01-30,409,Partial
3620,2858,2025-12-18,80,Rejected
3621,2859,2024-05-06,234,Rejected
3622,2860,2024-08-16,46,Rejected
3623,2861,2024-04-01,303,Rejected
3624,2862,2025-05-30,30,Rejected
3625,2863,2025-05-18,77,Partial
3626,2864,2026-02-04,85,Accepted
3627,2865,2025-03-20,59,Accepted
3628,2866,2024-05-18,165,Accepted
3629,2867,2024-12-15,362,Accepted
3630,2868,2024-04-20,144,Accepted
3631,2868,2024-04-20,145,Accepted
3632,2869,2025-06-15,120,Accepted
3633,2870,2025-06-16,246,Accepted
3634,2871,2025-11-04,127,Accepted
3635,2872,2024-10-07,172,Accepted
3636,2873,2024-09-01,276,Partial
3637,2874,2024-03-17,326,Accepted
3638,2875,2024-11-27,100,Accepted
3639,2876,2025-02-03,373,Rejected
3640,2877,2025-08-02,127,Partial
3641,2878,2025-08-17,449,Rejected
3642,2879,2024-05-03,375,Accepted
