invoice_id,po_id,invoice_date,price_charged,invoice_amount,payment_date,payment_amount,installment_number
411,355,2025-09-13,6.12,869.04,2025-10-21,869.04,2
412,356,2024-03-20,163.27,17796.43,2024-04-15,17796.43,1
413,357,2025-11-26,837.98,201953.18,2025-12-26,201953.18,1
414,358,2025-07-02,813.85,164397.7,2025-08-14,164397.7,1
415,358,2025-07-11,813.85,164397.7,2025-07-27,164397.7,2
416,359,2025-01-06,654.63,217337.16,2025-02-15,217337.16,1
417,360,2024-07-03,232.14,29249.64,2024-08-23,29249.64,1
418,361,2026-01-30,288.26,32285.12,2026-04-06,32285.12,1
419,362,2024-09-26,59.11,5142.57,2024-10-31,5142.57,1
420,363,2025-01-25,5.41,593.94,2025-04-05,593.94,1
421,364,2024-11-19,5.81,624.58,2024-12-21,624.58,1
422,364,2024-12-03,5.81,624.58,2025-01-16,624.58,2
423,365,2024-08-08,119.34,11098.62,2024-09-07,11098.62,1
424,365,2024-08-18,119.34,11098.62,2024-09-26,11098.62,2
425,366,2024-12-19,329.57,130839.29,2025-02-02,130839.29,1
426,367,2024-06-07,316.51,138947.89,2024-07-21,138947.89,1
427,368,2024-02-27,272.45,67567.6,2024-04-12,67567.6,1
428,369,2024-09-29,66.63,20388.78,2024-10-17,20388.78,1
429,370,2024-05-04,134.22,7382.1,2024-06-21,7382.1,1
430,371,2024-11-26,152.74,23827.44,2024-12-27,23827.44,1
431,372,2025-10-06,151.47,19539.63,2025-12-01,19539.63,1
432,373,2024-05-25,127.32,42397.56,2024-06-19,42397.56,1
433,374,2024-02-29,426.65,185592.75,2024-04-08,185592.75,1
434,375,2024-05-26,28.49,12792.01,2024-07-08,12792.01,1
435,376,2025-02-24,78.51,18999.42,2025-03-19,18999.42,1
436,377,2024-08-26,64.04,23246.52,2024-09-03,23246.52,1
437,378,2025-02-11,142.82,50986.74,2025-03-24,50986.74,1
438,379,2024-03-09,483.7,161072.1,2024-04-21,161072.1,1
439,380,2024-09-24,90.55,10956.55,2024-11-07,10956.55,1
440,380,2024-10-11,90.55,10956.55,2024-10-26,10956.55,2
441,381,2024-12-08,297.77,69969.28,2025-02-04,69969.28,1
442,382,2024-11-30,81.36,4975.36,2024-12-25,4975.36,1
443,383,2025-02-27,237.78,102245.4,2025-03-23,102245.4,1
444,384,2025-09-09,828.58,159087.36,2025-10-12,159087.36,1
445,385,2025-01-19,287.16,35895.0,2025-02-28,35895.0,1
446,386,2025-10-06,751.94,49252.07,2025-11-05,49252.07,1
447,386,2025-10-17,751.94,49252.07,2025-10-29,49252.07,2
448,387,2025-02-08,409.7,68419.9,2025-04-15,68419.9,1
449,387,2025-02-17,409.7,68419.9,2025-04-30,68419.9,2
450,388,2024-08-25,65.3,21810.2,2024-09-17,21810.2,1
451,389,2024-07-25,91.01,2184.24,2024-08-16,2184.24,1
452,389,2024-08-13,91.01,2184.24,2024-09-11,2184.24,2
453,390,2024-10-07,68.61,10085.67,2024-10-23,10085.67,1
454,391,2025-04-05,303.26,145564.8,2025-05-19,145564.8,1
455,392,2024-07-30,884.92,306182.32,2024-10-16,306182.32,1
456,393,2025-12-01,137.14,45256.2,2026-01-22,45256.2,1
457,394,2025-01-09,26.51,1961.74,2025-03-20,1961.74,1
458,395,2025-11-03,36.19,687.61,2025-11-22,687.61,1
459,396,2025-07-15,47.48,6409.8,2025-08-18,6409.8,1
460,397,2024-10-08,46.9,1876.0,2024-10-21,1876.0,1
461,398,2024-07-10,144.85,21292.95,2024-08-15,21292.95,1
462,399,2025-08-12,13.6,843.2,2025-08-21,843.2,1
463,400,2024-10-02,18.99,1386.27,2024-11-21,1386.27,1
464,401,2024-07-28,81.26,17633.42,2024-08-07,17633.42,1
465,402,2025-12-01,64.32,3087.36,2026-01-07,3087.36,1
466,403,2025-02-02,273.56,61003.88,2025-04-11,61003.88,1
467,404,2024-03-02,303.27,93103.89,2024-04-16,93103.89,1
468,405,2025-01-30,336.43,41677.5,2025-03-07,41677.5,1
469,406,2025-01-16,130.24,26178.24,2025-02-20,26178.24,1
470,407,2025-10-07,311.78,69838.72,2025-11-05,69838.72,1
471,408,2025-07-06,56.05,24886.2,2025-08-05,24886.2,1
472,409,2024-06-05,91.32,13332.72,2024-07-11,13332.72,1
473,410,2024-05-13,11.95,2282.45,2024-06-30,2282.45,1
474,411,2025-05-27,315.45,102205.8,2025-06-30,102205.8,1
475,412,2024-02-14,89.88,36760.92,2024-03-06,36760.92,1
476,413,2024-09-16,342.83,51081.67,2024-12-13,51081.67,1
477,414,2024-05-26,6.67,2774.72,2024-07-22,2774.72,1
478,415,2024-02-17,415.59,108884.58,2024-03-23,108884.58,1
479,416,2025-11-23,113.03,3164.84,2026-01-15,3164.84,1
480,417,2024-03-25,56.55,10461.75,2024-05-13,10461.75,1
481,417,2024-04-11,56.55,10461.75,2024-05-03,10461.75,2
482,418,2024-02-07,30.64,5162.84,2024-04-03,5162.84,1
483,418,2024-02-22,30.64,5162.84,2024-04-10,5162.84,2
484,419,2026-01-09,156.95,13654.65,2026-02-20,13654.65,1
485,420,2024-07-01,320.7,89796.0,2024-09-09,89796.0,1
486,421,2025-09-10,156.88,52241.04,2025-10-03,52241.04,1
487,422,2024-02-11,295.16,42207.88,2024-03-26,42207.88,1
488,423,2024-05-28,372.59,154997.44,2024-07-17,154997.44,1
489,424,2024-05-10,36.38,10804.86,2024-07-07,10804.86,1
490,425,2025-06-12,57.99,8060.61,2025-08-07,8060.61,1
491,426,2025-05-19,6.11,168.02,2025-07-10,168.02,1
492,426,2025-06-09,6.11,168.02,2025-08-05,168.02,2
493,427,2025-01-20,636.04,195900.32,2025-03-18,195900.32,1
494,428,2024-07-26,117.26,50890.84,2024-08-20,50890.84,1
495,429,2024-04-12,11.89,5612.08,2024-04-26,5612.08,1
496,430,2025-04-19,15.69,1180.5,2025-05-25,1180.5,1
497,431,2024-07-25,143.96,38581.28,2024-09-04,38581.28,1
498,432,2025-04-05,6.07,327.78,2025-06-01,327.78,1
499,433,2025-05-25,42.66,3412.8,2025-07-03,3412.8,1
500,434,2025-10-18,68.11,7219.66,2025-12-04,7219.66,1
501,435,2025-01-23,137.03,47412.38,2025-02-26,47412.38,1
502,436,2024-02-06,354.34,104175.96,2024-04-03,104175.96,1
503,437,2024-08-31,12.58,943.5,2024-09-10,943.5,1
504,438,2025-11-08,46.15,6345.62,2025-12-23,6345.62,1
505,438,2025-11-25,46.15,6345.62,2026-01-16,6345.62,2
506,439,2025-03-08,311.0,39808.0,2025-04-28,39808.0,1
507,440,2025-04-23,21.8,2136.4,2025-05-19,2136.4,1
508,441,2025-01-11,346.11,54339.27,2025-02-19,54339.27,1
509,442,2024-06-03,124.52,11082.28,2024-07-18,11082.28,1
510,443,2025-11-22,167.97,78106.05,2026-01-13,78106.05,1
511,444,2025-08-16,6.61,2696.88,2025-09-20,2696.88,1
512,445,2026-02-28,5.83,606.32,2026-04-15,606.32,1
513,446,2025-10-22,377.35,89243.28,2025-11-22,89243.28,1
514,446,2025-10-30,377.35,89243.28,2025-11-24,89243.28,2
515,447,2024-10-04,798.37,159674.0,2024-10-29,159674.0,1
516,448,2024-08-24,14.53,1017.1,2024-10-21,1017.1,1
517,449,2024-08-08,122.82,23949.9,2024-08-25,23949.9,1
518,450,2025-12-07,429.56,145620.84,2026-02-08,145620.84,1
519,451,2025-03-04,386.61,53738.79,2025-04-09,53738.79,1
520,452,2025-01-16,831.5,80655.5,2025-03-05,80655.5,1
521,453,2026-01-11,190.35,19035.0,2026-03-14,19035.0,1
522,454,2025-04-17,94.23,22756.54,2025-05-16,22756.54,1
523,454,2025-05-02,94.23,22756.54,2025-06-02,22756.54,2
524,455,2025-11-26,447.14,15202.76,2026-01-08,15202.76,1
525,455,2025-12-11,447.14,15202.76,2026-01-19,15202.76,2
526,456,2026-02-15,65.74,27518.92,2026-04-17,27518.92,1
527,457,2024-03-19,111.53,55653.47,2024-04-24,55653.47,1
528,458,2024-11-05,241.06,70148.46,2024-12-26,70148.46,1
529,459,2025-07-27,292.09,44689.77,2025-08-14,44689.77,1
530,460,2025-08-28,54.73,17160.0,2025-10-14,17160.0,1
531,461,2024-06-11,12.75,4896.0,2024-07-21,4896.0,1
532,462,2024-09-15,525.56,88294.08,2024-10-24,88294.08,1
533,463,2025-04-09,35.51,7989.75,2025-06-09,7989.75,1
534,463,2025-04-11,35.51,7989.75,2025-06-10,7989.75,1
535,464,2025-09-15,546.06,247911.24,2025-10-17,247911.24,1
536,465,2024-05-06,153.24,70183.92,2024-06-12,70183.92,1
537,466,2025-05-05,178.21,68967.27,2025-06-20,68967.27,1
538,467,2024-09-13,132.4,24229.2,2024-09-27,24229.2,1
539,468,2024-08-09,320.13,88996.14,2024-10-22,88996.14,1
540,469,2025-02-21,55.37,4651.08,2025-02-27,4651.08,1
541,470,2024-12-24,348.19,112117.18,2025-02-17,112117.18,1
542,471,2025-05-25,290.63,23250.4,2025-07-29,23250.4,1
543,472,2024-09-30,144.69,55987.95,2024-10-27,55987.95,1
544,473,2025-10-15,70.56,1834.56,2025-11-13,1834.56,1
545,474,2024-03-30,30.29,757.25,2024-05-05,757.25,1
546,475,2025-11-11,742.33,97987.56,2025-12-17,97987.56,1
547,476,2024-03-17,6.13,220.68,2024-05-22,220.68,1
548,477,2025-07-19,27.45,3046.95,2025-08-19,3046.95,1
549,478,2024-10-18,343.89,70153.56,2024-12-12,70153.56,1
550,479,2024-11-06,48.36,9913.8,2024-12-15,9913.8,1
551,480,2024-02-06,133.33,66265.01,2024-02-23,66265.01,1
552,481,2025-06-19,6.17,1906.53,2025-08-20,1906.53,1
553,482,2024-05-21,75.48,27550.2,2024-06-16,27550.2,1
554,483,2025-06-05,102.72,47251.2,2025-08-13,47251.2,1
555,484,2025-07-20,11.53,5465.22,2025-09-13,5465.22,1
556,485,2025-10-20,164.27,34414.56,2025-11-11,34414.56,1
557,485,2025-11-05,164.27,34414.56,2025-12-26,34414.56,2
558,486,2025-07-29,7.21,1222.1,2025-09-02,1222.1,1
559,486,2025-08-14,7.21,1222.1,2025-09-14,1222.1,2
560,487,2024-09-26,118.12,25100.5,2024-10-21,25100.5,1
561,487,2024-10-13,118.12,25100.5,2024-11-12,25100.5,2
562,488,2025-07-28,1298.06,133700.18,2025-09-14,133700.18,1
563,489,2025-10-19,302.68,38137.68,2025-11-19,38137.68,1
564,490,2024-09-04,427.23,42723.0,2024-09-17,42723.0,1
565,491,2024-05-07,24.52,5860.28,2024-06-20,5860.28,1
566,492,2025-11-22,18.6,2176.2,2025-12-23,2176.2,1
567,493,2024-06-02,31.28,8820.96,2024-07-27,8820.96,1
568,494,2025-04-21,655.45,66855.9,2025-06-08,66855.9,1
569,494,2025-05-02,655.45,66855.9,2025-06-01,66855.9,2
570,495,2024-08-14,90.57,19698.97,2024-09-15,19698.97,1
571,495,2024-08-29,90.57,19698.97,2024-09-24,19698.97,2
572,496,2024-05-27,40.49,16803.35,2024-06-20,16803.35,1
573,497,2025-08-16,5.59,1196.26,2025-09-23,1196.26,1
574,497,2025-09-06,5.59,1196.26,2025-10-09,1196.26,2
575,498,2024-05-28,60.48,8890.56,2024-07-31,8890.56,1
576,499,2025-07-02,11.01,3754.41,2025-09-01,3754.41,1
577,500,2025-07-13,10.88,5048.32,2025-08-07,5048.32,1
578,501,2024-03-19,17.74,4612.4,2024-04-27,4612.4,1
579,502,2024-06-06,13.29,3362.37,2024-07-23,3362.37,1
580,503,2025-09-04,141.27,34469.88,2025-09-20,34469.88,1
581,504,2025-02-28,64.1,1923.0,2025-04-14,1923.0,1
582,505,2024-05-10,5.85,2831.4,2024-06-12,2831.4,1
583,506,2026-01-18,43.09,1249.61,2026-03-04,1249.61,1
584,507,2024-08-18,10.89,5412.33,2024-10-04,5412.33,1
585,508,2024-02-13,16.31,750.26,2024-04-03,750.26,1
586,509,2025-12-23,5.98,568.1,2026-01-20,568.1,1
587,510,2024-01-27,412.37,148040.83,2024-02-25,148040.83,1
588,511,2025-02-26,112.59,22630.59,2025-04-10,22630.59,1
589,512,2026-02-08,88.02,968.22,2026-03-21,968.22,1
590,512,2026-02-18,88.02,968.22,2026-03-24,968.22,2
591,513,2025-03-29,234.83,2583.13,2025-06-10,2583.13,1
592,514,2025-04-26,71.73,14632.92,2025-07-05,14632.92,1
593,515,2024-11-12,59.33,24325.3,2024-12-02,24325.3,1
594,516,2024-05-14,30.22,12722.62,2024-06-13,12722.62,1
595,517,2025-03-18,63.93,2748.99,2025-03-24,2748.99,1
596,518,2025-10-30,232.67,55491.8,2025-12-02,55491.8,1
597,518,2025-11-09,232.67,55491.8,2025-12-17,55491.8,2
598,519,2024-04-04,615.5,21850.25,2024-06-02,21850.25,1
599,519,2024-04-17,615.5,21850.25,2024-06-25,21850.25,2
600,520,2025-11-30,140.09,34742.32,2026-01-18,34742.32,1
601,520,2025-12-09,140.09,34742.32,2026-01-31,34742.32,2
602,521,2024-12-13,42.32,4189.68,2025-01-10,4189.68,1
603,522,2025-03-17,53.43,6785.61,2025-05-04,6785.61,1
604,523,2024-06-21,97.49,15452.16,2024-07-27,15452.16,1
605,523,2024-07-02,97.49,15452.16,2024-07-30,15452.16,2
606,524,2025-05-28,43.45,21247.05,2025-06-29,21247.05,1
607,525,2024-06-21,140.87,11410.47,2024-07-20,11410.47,1
608,526,2024-08-11,134.28,3424.14,2024-09-19,3424.14,1
609,526,2024-08-28,134.28,3424.14,2024-09-22,3424.14,2
610,527,2025-08-08,196.29,20610.45,2025-09-02,20610.45,1
611,528,2024-03-01,133.9,20888.4,2024-04-03,20888.4,1
612,529,2024-12-26,29.08,4594.64,2025-03-03,4594.64,1
613,530,2025-04-12,7.81,538.89,2025-05-02,538.89,1
614,531,2024-05-13,170.04,52712.4,2024-06-12,52712.4,1
615,532,2024-09-13,346.93,139118.93,2024-11-18,139118.93,1
616,533,2024-10-04,47.97,21730.41,2024-11-14,21730.41,1
617,534,2025-06-28,177.62,15985.8,2025-07-27,15985.8,1
618,535,2026-01-08,55.5,17593.5,2026-03-26,17593.5,1
619,536,2025-10-02,117.63,1293.93,2025-10-26,1293.93,1
620,537,2024-07-08,1201.19,152551.13,2024-09-06,152551.13,1
621,538,2024-03-01,336.98,12973.73,2024-04-15,12973.73,1
622,538,2024-03-14,336.98,12973.73,2024-05-22,12973.73,2
623,539,2024-03-31,145.46,58474.92,2024-04-20,58474.92,1
624,540,2025-04-30,58.76,11634.48,2025-06-08,11634.48,1
625,541,2024-05-25,1146.4,188009.6,2024-07-17,188009.6,1
626,542,2024-07-31,77.04,24491.55,2024-08-18,24491.55,1
627,543,2025-09-27,48.97,3623.78,2025-11-05,3623.78,1
628,544,2025-10-25,6.28,1683.04,2025-11-22,1683.04,1
629,545,2025-10-10,252.41,104497.74,2025-12-03,104497.74,1
630,546,2024-08-07,316.59,30076.05,2024-09-07,30076.05,1
631,547,2025-06-05,160.6,71948.8,2025-06-25,71948.8,1
632,548,2025-04-05,82.1,2380.9,2025-06-07,2380.9,1
633,549,2024-07-05,422.03,53175.78,2024-08-03,53175.78,1
634,550,2025-04-14,76.15,24444.15,2025-05-09,24444.15,1
635,551,2025-03-15,157.06,23087.82,2025-05-08,23087.82,1
636,552,2024-12-05,113.0,56274.0,2025-01-02,56274.0,1
637,553,2025-07-26,39.86,2830.06,2025-09-03,2830.06,1
638,553,2025-08-14,39.86,2830.06,2025-09-22,2830.06,2
639,554,2025-06-07,77.22,33127.38,2025-07-13,33127.38,1
640,555,2025-03-08,10.86,1694.16,2025-04-17,1694.16,1
641,555,2025-03-18,10.86,1694.16,2025-05-10,1694.16,2
642,556,2025-08-14,217.62,21979.62,2025-10-02,21979.62,1
643,557,2025-08-15,879.93,189624.92,2025-10-21,189624.92,1
644,557,2025-08-27,879.93,189624.92,2025-10-25,189624.92,2
645,558,2025-04-08,443.46,98004.66,2025-05-10,98004.66,1
646,559,2024-08-11,119.61,33012.36,2024-09-21,33012.36,1
647,560,2025-09-06,6.52,78.24,2025-10-19,78.24,1
648,560,2025-09-14,6.52,78.24,2025-11-09,78.24,2
649,561,2025-08-13,36.39,10152.81,2025-10-01,10152.81,1
650,562,2026-01-31,368.87,94061.85,2026-03-15,94061.85,1
651,563,2024-06-09,11.7,924.3,2024-07-14,924.3,1
652,564,2024-12-20,5.18,893.55,2025-02-14,893.55,1
653,564,2025-01-01,5.18,893.55,2025-03-12,893.55,2
654,565,2025-12-01,34.48,4585.84,2025-12-24,4585.84,1
655,566,2025-03-06,36.54,4567.5,2025-03-31,4567.5,1
656,567,2025-12-31,6.13,1186.16,2026-02-27,1186.16,1
657,567,2026-01-13,6.13,1186.16,2026-02-27,1186.16,2
658,568,2024-03-09,36.22,9018.78,2024-04-12,9018.78,1
659,568,2024-03-19,36.22,9018.78,2024-04-30,9018.78,2
660,569,2024-03-11,56.25,18731.25,2024-03-28,18731.25,1
661,570,2025-09-26,344.6,100623.2,2025-11-02,100623.2,1
662,571,2024-10-21,110.09,24660.16,2024-12-09,24660.16,1
663,572,2025-02-28,62.2,15487.8,2025-03-26,15487.8,1
664,573,2024-12-29,105.83,39580.42,2025-02-10,39580.42,1
665,574,2024-11-21,45.57,20825.49,2024-12-19,20825.49,1
666,575,2026-01-10,40.47,10238.91,2026-02-21,10238.91,1
667,576,2024-04-19,68.47,33481.83,2024-05-05,33481.83,1
668,577,2025-08-01,33.92,6919.68,2025-09-01,6919.68,1
669,578,2025-11-24,169.97,32124.33,2026-01-15,32124.33,1
670,579,2025-06-15,23.64,1465.68,2025-08-24,1465.68,1
671,580,2024-12-13,47.87,17376.81,2025-01-28,17376.81,1
672,581,2024-06-05,52.47,14639.13,2024-07-06,14639.13,1
673,582,2025-07-12,25.37,4807.62,2025-08-11,4807.62,1
674,582,2025-07-26,25.37,4807.62,2025-08-24,4807.62,2
675,583,2024-12-27,5.99,2551.74,2025-02-18,2551.74,1
676,584,2024-05-02,306.7,70234.3,2024-05-29,70234.3,1
677,585,2024-10-11,30.54,13071.12,2024-11-29,13071.12,1
678,586,2026-01-03,412.76,114747.28,2026-02-14,114747.28,1
679,587,2024-08-09,52.87,7560.41,2024-09-04,7560.41,1
680,588,2024-06-15,276.65,22270.32,2024-09-07,22270.32,1
681,588,2024-07-04,276.65,22270.32,2024-09-15,22270.32,2
682,589,2025-06-15,414.75,142259.25,2025-09-05,142259.25,1
683,590,2024-07-12,18.14,1217.92,2024-09-15,1217.92,1
684,591,2025-12-16,90.39,20744.5,2026-01-18,20744.5,1
685,591,2026-01-02,90.39,20744.5,2026-01-25,20744.5,2
686,592,2025-10-29,329.27,106683.48,2026-01-06,106683.48,1
687,593,2026-01-29,85.56,29518.2,2026-04-01,29518.2,1
688,594,2025-12-12,70.64,12079.44,2026-01-11,12079.44,1
689,594,2025-12-26,70.64,12079.44,2026-01-11,12079.44,2
690,595,2024-07-19,24.03,9515.88,2024-08-29,9515.88,1
691,596,2024-07-13,26.03,10125.67,2024-09-08,10125.67,1
692,597,2024-10-31,27.77,10802.53,2024-12-06,10802.53,1
693,598,2025-01-26,303.18,129761.04,2025-03-15,129761.04,1
694,599,2025-11-20,306.33,38597.58,2025-12-22,38597.58,1
695,600,2025-07-29,27.42,4853.34,2025-09-15,4853.34,1
696,601,2025-05-05,13.94,3554.7,2025-06-08,3554.7,1
697,602,2025-11-11,71.42,8427.56,2025-12-05,8427.56,1
698,602,2025-12-02,71.42,8427.56,2026-01-02,8427.56,2
699,603,2025-05-29,11.79,241.7,2025-07-08,241.7,1
700,603,2025-06-16,11.79,241.7,2025-07-09,241.7,2
701,604,2024-11-13,14.57,1194.74,2024-12-23,1194.74,1
702,605,2024-12-18,347.3,67376.2,2025-02-01,67376.2,1
703,605,2024-12-31,347.3,67376.2,2025-02-08,67376.2,2
704,606,2025-02-13,23.66,4601.87,2025-03-14,4601.87,1
705,606,2025-03-01,23.66,4601.87,2025-04-14,4601.87,2
706,607,2024-04-23,5.32,665.0,2024-06-03,665.0,1
707,608,2025-07-18,1412.25,254205.0,2025-09-11,254205.0,1
708,609,2025-06-01,21.96,4293.18,2025-08-06,4293.18,1
709,609,2025-06-16,21.96,4293.18,2025-08-27,4293.18,2
710,610,2025-07-22,731.06,165950.62,2025-08-24,165950.62,1
711,611,2025-03-25,76.08,4032.24,2025-03-26,4032.24,1
712,611,2025-04-05,76.08,4032.24,2025-05-11,4032.24,2
713,612,2025-09-27,5.67,2619.54,2025-11-22,2619.54,1
714,613,2026-01-05,325.07,12695.24,2026-02-13,12695.24,1
715,614,2025-04-10,15.2,3503.6,2025-05-12,3503.6,1
716,614,2025-04-22,15.2,3503.6,2025-05-07,3503.6,2
717,615,2024-12-31,121.22,6182.22,2025-01-18,6182.22,1
718,616,2024-04-08,16.05,1637.1,2024-05-08,1637.1,1
719,616,2024-04-25,16.05,1637.1,2024-05-31,1637.1,2
720,617,2025-09-07,63.88,2938.48,2025-10-28,2938.48,1
721,618,2025-11-26,42.1,11788.0,2026-01-11,11788.0,1
722,619,2025-06-24,21.74,4163.64,2025-07-24,4163.64,1
723,620,2025-10-31,15.03,578.66,2025-11-29,578.66,1
724,620,2025-11-22,15.03,578.66,2026-01-04,578.66,2
725,621,2025-10-13,52.68,12274.44,2025-11-24,12274.44,1
726,621,2025-11-02,52.68,12274.44,2025-12-17,12274.44,2
727,622,2025-09-08,242.63,55319.64,2025-10-23,55319.64,1
728,623,2025-01-21,16.45,1842.4,2025-03-28,1842.4,1
729,624,2024-04-07,162.36,34095.6,2024-05-07,34095.6,1
730,625,2024-01-30,1483.48,163182.8,2024-02-26,163182.8,1
731,626,2024-07-07,291.45,6719.52,2024-08-13,6719.52,1
732,627,2024-12-31,292.56,132237.12,2025-03-02,132237.12,1
733,628,2025-08-02,431.83,152867.82,2025-09-06,152867.82,1
734,629,2024-12-21,23.12,9756.64,2025-02-21,9756.64,1
735,630,2024-03-10,6.01,1845.07,2024-04-14,1845.07,1
736,631,2024-07-01,345.06,5175.9,2024-08-13,5175.9,1
737,632,2026-01-13,48.81,15912.06,2026-02-01,15912.06,1
738,633,2026-01-19,47.85,3253.8,2026-02-27,3253.8,1
739,634,2024-11-04,31.79,6071.89,2024-11-18,6071.89,1
740,635,2025-09-02,517.73,245921.75,2025-10-08,245921.75,1
741,636,2025-07-17,117.86,47733.3,2025-08-12,47733.3,1
742,637,2025-12-26,657.21,109754.07,2026-01-28,109754.07,1
743,637,2026-01-04,657.21,109754.07,2026-01-30,109754.07,2
744,638,2025-11-26,529.96,243251.64,2025-12-31,243251.64,1
745,639,2025-05-16,24.58,3170.82,2025-06-30,3170.82,1
746,640,2024-11-12,124.72,42778.96,2025-01-22,42778.96,1
747,641,2025-05-15,414.43,158312.26,2025-06-29,158312.26,1
748,642,2024-10-06,11.7,4867.2,2024-11-04,4867.2,1
749,643,2024-10-28,253.07,42515.76,2024-11-24,42515.76,1
750,644,2025-04-20,26.92,9206.64,2025-05-26,9206.64,1
751,645,2025-04-12,1240.32,551942.4,2025-05-31,551942.4,1
752,646,2025-04-01,261.38,115791.34,2025-04-29,115791.34,1
753,647,2024-11-27,11.1,2897.1,2024-12-24,2897.1,1
754,648,2024-12-01,75.53,8988.07,2025-01-16,8988.07,1
755,648,2024-12-20,75.53,8988.07,2025-01-23,8988.07,2
756,649,2024-02-22,26.62,5111.04,2024-03-27,5111.04,1
757,650,2025-05-14,333.58,66716.0,2025-07-04,66716.0,1
758,651,2025-04-12,45.21,10940.82,2025-05-05,10940.82,1
759,652,2026-01-04,801.26,149835.62,2026-02-10,149835.62,1
760,653,2025-02-05,8.08,1066.56,2025-03-27,1066.56,1
761,654,2025-02-02,6.13,3009.83,2025-03-24,3009.83,1
762,655,2024-03-20,10.09,3037.09,2024-04-15,3037.09,1
763,656,2024-06-05,108.93,32787.93,2024-07-20,32787.93,1
764,657,2024-10-15,332.54,49548.46,2024-11-01,49548.46,1
765,658,2024-11-12,273.71,34213.75,2024-12-11,34213.75,1
766,659,2024-11-11,47.72,5678.68,2024-12-30,5678.68,1
767,660,2024-11-04,138.62,17327.5,2024-12-09,17327.5,1
768,661,2025-08-20,24.71,3854.76,2025-09-23,3854.76,1
769,661,2025-09-05,24.71,3854.76,2025-09-07,3854.76,2
770,662,2024-05-17,5.23,1814.81,2024-07-22,1814.81,1
771,663,2024-09-28,310.18,59864.74,2024-11-01,59864.74,1
772,663,2024-10-07,310.18,59864.74,2024-11-30,59864.74,2
773,664,2024-05-20,122.64,40225.92,2024-06-17,40225.92,1
774,665,2024-09-12,66.97,18818.57,2024-10-06,18818.57,1
775,666,2025-06-21,43.65,18682.2,2025-07-29,18682.2,1
776,667,2024-02-25,426.86,195928.74,2024-03-26,195928.74,1
777,668,2024-10-07,12.29,1425.64,2024-11-25,1425.64,1
778,669,2024-03-04,373.04,11564.24,2024-03-28,11564.24,1
779,670,2026-01-10,132.7,54141.6,2026-02-04,54141.6,1
780,671,2025-08-16,22.54,8227.1,2025-08-31,8227.1,1
781,672,2024-08-12,322.22,79910.56,2024-09-23,79910.56,1
782,673,2024-07-05,72.72,30615.12,2024-08-18,30615.12,1
783,674,2024-04-18,693.21,213508.68,2024-06-22,213508.68,1
784,675,2025-01-18,11.14,245.08,2025-03-14,245.08,1
785,676,2025-08-07,92.06,14821.66,2025-10-06,14821.66,1
786,677,2025-04-03,157.84,69923.12,2025-05-05,69923.12,1
787,678,2025-11-10,11.92,3166.86,2025-12-09,3166.86,1
788,679,2024-10-29,300.86,145315.38,2024-11-24,145315.38,1
789,680,2024-08-20,21.27,8231.49,2024-11-04,8231.49,1
790,681,2025-02-02,286.97,50793.69,2025-03-28,50793.69,1
791,681,2025-02-15,286.97,50793.69,2025-03-22,50793.69,2
792,682,2024-07-12,1291.4,56821.6,2024-08-20,56821.6,1
793,682,2024-08-01,1291.4,56821.6,2024-09-09,56821.6,2
794,683,2026-01-21,367.4,180026.0,2026-03-07,180026.0,1
795,684,2024-06-10,406.88,62659.52,2024-07-28,62659.52,1
796,685,2025-02-06,28.7,4448.5,2025-03-15,4448.5,1
797,685,2025-02-27,28.7,4448.5,2025-04-08,4448.5,2
798,686,2025-03-13,5.76,2079.36,2025-05-04,2079.36,1
799,687,2024-03-05,43.75,1531.25,2024-03-28,1531.25,1
800,688,2025-02-07,6.0,639.0,2025-04-13,639.0,1
801,688,2025-02-22,6.0,639.0,2025-04-25,639.0,2
802,689,2025-01-17,115.04,24100.88,2025-03-27,24100.88,1
803,689,2025-02-05,115.04,24100.88,2025-04-10,24100.88,2
804,690,2024-07-19,55.17,19143.99,2024-08-23,19143.99,1
805,691,2024-05-13,1342.84,382709.4,2024-06-20,382709.4,1
806,692,2024-03-26,347.13,40614.21,2024-06-03,40614.21,1
807,693,2024-02-19,32.89,5689.97,2024-03-06,5689.97,1
808,693,2024-02-27,32.89,5689.97,2024-03-15,5689.97,2
809,694,2025-01-30,170.1,79606.8,2025-02-23,79606.8,1
810,695,2024-05-03,5.8,2233.0,2024-07-07,2233.0,1
811,696,2025-12-24,348.01,21576.62,2026-01-24,21576.62,1
812,697,2024-07-26,23.38,5260.5,2024-08-12,5260.5,1
813,698,2025-05-20,339.97,158086.05,2025-06-15,158086.05,1
814,699,2025-06-26,12.18,5919.48,2025-07-20,5919.48,1
815,700,2025-01-20,56.37,23788.14,2025-03-04,23788.14,1
816,701,2025-12-04,543.12,73864.32,2026-01-23,73864.32,1
817,702,2024-05-13,64.06,24791.22,2024-06-02,24791.22,1
818,703,2024-07-21,155.12,17993.92,2024-08-10,17993.92,1
819,704,2024-08-03,50.56,15066.88,2024-08-25,15066.88,1
820,705,2024-05-26,1098.23,516168.1,2024-07-09,516168.1,1
